District,Crop,Crop_Year,Season,Area ,Production,Yield,Irrigation Method,Water Consumption (liters/hectare),Water Availability (liters/hectare)
bhilwara,Wheat,2004,Rabi       ,10.42617968,8.140147993,0.778630616,Drip Irrigation,6487.90918,6880.542595
bhilwara,Wheat,2005,Rabi       ,10.0888423,7.822742148,0.727255608,Drip Irrigation,14163.87759,13331.73667
bhilwara,Wheat,2006,Rabi       ,10.75903539,8.449118045,0.82451569,Drip Irrigation,12771.03884,13122.28297
bhilwara,Wheat,2007,Rabi       ,10.40764213,8.083905221,0.756766901,Tube Well,11803.36192,10969.82763
bhilwara,Wheat,2008,Rabi       ,10.06386312,7.923820055,0.782341608,Drip Irrigation,6487.90918,6880.542595
bhilwara,Wheat,2009,Rabi       ,9.767069738,7.750102107,0.787768244,Drip Irrigation,14163.87759,13331.73667
bhilwara,Wheat,2010,Rabi       ,10.72417968,8.326939422,0.778630616,Drip Irrigation,12771.03884,13122.28297
bhilwara,Wheat,2011,Rabi       ,10.65641373,8.344047185,0.805540004,Tube Well,11803.36192,10969.82763
bhilwara,Wheat,2012,Rabi       ,10.74517361,8.480398708,0.841485799,Drip Irrigation,6487.90918,6880.542595
bhilwara,Wheat,2013,Rabi       ,10.76345197,8.521871633,0.853827568,Drip Irrigation,14163.87759,13331.73667
bhilwara,Wheat,2014,Rabi       ,10.84532086,8.280703285,0.719785568,Drip Irrigation,12771.03884,13122.28297
bhilwara,Wheat,2015,Rabi       ,10.48719952,8.266440231,0.817933867,Tube Well,11803.36192,10969.82763
bhilwara,Wheat,2016,Rabi       ,10.86088082,8.581229719,0.853827568,Drip Irrigation,6487.90918,6880.542595
bhilwara,Wheat,2017,Rabi       ,10.60267115,8.380165445,0.836253371,Drip Irrigation,14163.87759,13331.73667
bhilwara,Wheat,2018,Rabi       ,10.50209634,8.37924693,0.861330141,Drip Irrigation,12771.03884,13122.28297
bhilwara,Wheat,2019,Rabi       ,10.89756709,8.669461835,0.880246459,Tube Well,11803.36192,10969.82763
ganganagar,Wheat,1997,Rabi       ,11.35915878,8.721224762,0.779565523,Canal Irrigation,10071.73945,10089.21063
ganganagar,Wheat,1998,Rabi       ,11.39671856,8.79053893,0.801471601,Drip Irrigation,9948.401486,10768.66446
ganganagar,Wheat,1999,Rabi       ,11.40166103,8.827197509,0.816434388,Tube Well,11276.74055,11945.33831
ganganagar,Wheat,2000,Rabi       ,11.23357908,8.614866398,0.766022281,Canal Irrigation,10071.73945,10089.21063
ganganagar,Wheat,2001,Rabi       ,11.21588025,8.683827285,0.803110644,Drip Irrigation,9948.401486,10768.66446
ganganagar,Wheat,2002,Rabi       ,10.94697196,8.481277254,0.786875188,Tube Well,11276.74055,11945.33831
ganganagar,Wheat,2003,Rabi       ,11.0417909,8.559085118,0.795608592,Canal Irrigation,10071.73945,10089.21063
ganganagar,Wheat,2004,Rabi       ,10.91563339,8.550945904,0.826651251,Drip Irrigation,9948.401486,10768.66446
ganganagar,Wheat,2005,Rabi       ,11.12502143,8.672713732,0.823076027,Tube Well,11276.74055,11945.33831
ganganagar,Wheat,2006,Rabi       ,11.1291012,8.740623332,0.851439473,Canal Irrigation,10071.73945,10089.21063
ganganagar,Wheat,2007,Rabi       ,11.17014109,8.709322025,0.82735681,Drip Irrigation,9948.401486,10768.66446
ganganagar,Wheat,2008,Rabi       ,11.21469133,8.82473757,0.864665504,Tube Well,11276.74055,11945.33831
ganganagar,Wheat,2009,Rabi       ,11.16941179,8.650540731,0.801471601,Canal Irrigation,10071.73945,10089.21063
ganganagar,Wheat,2010,Rabi       ,11.29833383,8.956815868,0.896836751,Drip Irrigation,9948.401486,10768.66446
ganganagar,Wheat,2011,Rabi       ,11.35486315,8.932946926,0.873709064,Tube Well,11276.74055,11945.33831
ganganagar,Wheat,2012,Rabi       ,11.32278598,8.899512688,0.86846027,Canal Irrigation,10071.73945,10089.21063
ganganagar,Wheat,2013,Rabi       ,11.38747006,8.978638314,0.88411793,Drip Irrigation,9948.401486,10768.66446
ganganagar,Wheat,2014,Rabi       ,11.3678092,8.89938589,0.85675914,Tube Well,11276.74055,11945.33831
ganganagar,Wheat,2015,Rabi       ,11.42385264,8.951104527,0.864114996,Canal Irrigation,10071.73945,10089.21063
ganganagar,Wheat,2016,Rabi       ,11.34044186,8.924363047,0.873709064,Drip Irrigation,9948.401486,10768.66446
ganganagar,Wheat,2017,Rabi       ,11.38526189,8.961582317,0.877769042,Tube Well,11276.74055,11945.33831
ganganagar,Wheat,2018,Rabi       ,11.38374944,8.978319077,0.884594073,Canal Irrigation,10071.73945,10089.21063
ganganagar,Wheat,2019,Rabi       ,11.45585375,9.07635838,0.905608705,Drip Irrigation,9948.401486,10768.66446
hanumangarh,Wheat,1997,Rabi       ,11.17675747,8.655757281,0.801471601,Sprinkler Irrigation,15030.82889,14595.05796
hanumangarh,Wheat,1998,Rabi       ,11.20652911,8.642934037,0.786875188,Drip Irrigation,11628.13462,11553.89251
hanumangarh,Wheat,1999,Rabi       ,11.23379634,8.795577232,0.847783678,Canal Irrigation,7489.464053,8236.964475
hanumangarh,Wheat,2000,Rabi       ,11.17248938,8.597944441,0.775796727,Sprinkler Irrigation,15030.82889,14595.05796
hanumangarh,Wheat,2001,Rabi       ,11.17574366,8.704759266,0.823797469,Drip Irrigation,11628.13462,11553.89251
hanumangarh,Wheat,2002,Rabi       ,11.0112081,8.601605686,0.823076027,Canal Irrigation,7489.464053,8236.964475
hanumangarh,Wheat,2003,Rabi       ,11.06544678,8.52750089,0.773882767,Sprinkler Irrigation,15030.82889,14595.05796
hanumangarh,Wheat,2004,Rabi       ,10.96155584,8.604919112,0.837578221,Drip Irrigation,11628.13462,11553.89251
hanumangarh,Wheat,2005,Rabi       ,11.05252858,8.591475187,0.807140438,Canal Irrigation,7489.464053,8236.964475
hanumangarh,Wheat,2006,Rabi       ,11.10156004,8.699455794,0.841485799,Sprinkler Irrigation,15030.82889,14595.05796
hanumangarh,Wheat,2007,Rabi       ,11.22466756,8.675956546,0.797304145,Drip Irrigation,11628.13462,11553.89251
hanumangarh,Wheat,2008,Rabi       ,11.19084908,8.735976026,0.83356929,Canal Irrigation,7489.464053,8236.964475
hanumangarh,Wheat,2009,Rabi       ,11.22974271,8.718513187,0.814921098,Sprinkler Irrigation,15030.82889,14595.05796
hanumangarh,Wheat,2010,Rabi       ,11.26607362,8.86047192,0.86630433,Drip Irrigation,11628.13462,11553.89251
hanumangarh,Wheat,2011,Rabi       ,11.33889447,8.876850673,0.855007248,Canal Irrigation,7489.464053,8236.964475
hanumangarh,Wheat,2012,Rabi       ,11.29143213,8.86997375,0.864114996,Sprinkler Irrigation,15030.82889,14595.05796
hanumangarh,Wheat,2013,Rabi       ,11.33831094,8.870574836,0.852040126,Drip Irrigation,11628.13462,11553.89251
hanumangarh,Wheat,2014,Rabi       ,11.36311958,8.871649347,0.846544939,Canal Irrigation,7489.464053,8236.964475
hanumangarh,Wheat,2015,Rabi       ,11.32480757,8.918901997,0.875754092,Sprinkler Irrigation,15030.82889,14595.05796
hanumangarh,Wheat,2016,Rabi       ,11.31286207,8.916451238,0.877268087,Drip Irrigation,11628.13462,11553.89251
hanumangarh,Wheat,2017,Rabi       ,11.32759954,8.971028481,0.895094493,Canal Irrigation,7489.464053,8236.964475
hanumangarh,Wheat,2018,Rabi       ,11.32959913,9.022559927,0.914174289,Sprinkler Irrigation,15030.82889,14595.05796
hanumangarh,Wheat,2019,Rabi       ,11.39043442,9.038658179,0.906412766,Drip Irrigation,11628.13462,11553.89251
jaipur,Wheat,1997,Rabi       ,11.12837787,8.509636782,0.745930983,Canal Irrigation,7227.499238,6791.917731
jaipur,Wheat,1998,Rabi       ,11.14148058,8.451193468,0.713349434,Sprinkler Irrigation,15026.5477,15440.03019
jaipur,Wheat,1999,Rabi       ,11.11346709,8.463068012,0.72847473,Drip Irrigation,7021.777144,6754.597332
jaipur,Wheat,2000,Rabi       ,11.02580252,8.399551266,0.723554279,Canal Irrigation,16092.81368,15806.90143
jaipur,Wheat,2001,Rabi       ,10.98092958,8.57396105,0.818678487,Canal Irrigation,7227.499238,6791.917731
jaipur,Wheat,2002,Rabi       ,10.89610915,8.495268683,0.807140438,Sprinkler Irrigation,15026.5477,15440.03019
jaipur,Wheat,2003,Rabi       ,10.96083912,8.545624277,0.81185229,Drip Irrigation,7021.777144,6754.597332
jaipur,Wheat,2004,Rabi       ,10.94974904,8.540154765,0.812624833,Canal Irrigation,16092.81368,15806.90143
jaipur,Wheat,2005,Rabi       ,10.8610187,8.446929856,0.794754569,Canal Irrigation,7227.499238,6791.917731
jaipur,Wheat,2006,Rabi       ,10.83821563,8.397015361,0.778630616,Sprinkler Irrigation,15026.5477,15440.03019
jaipur,Wheat,2007,Rabi       ,10.81282306,8.293659434,0.736810161,Drip Irrigation,7021.777144,6754.597332
jaipur,Wheat,2008,Rabi       ,10.84265896,8.494276651,0.821623393,Canal Irrigation,16092.81368,15806.90143
jaipur,Wheat,2009,Rabi       ,10.85746234,8.520846284,0.828758612,Canal Irrigation,7227.499238,6791.917731
jaipur,Wheat,2010,Rabi       ,10.96793636,8.664029732,0.860766616,Sprinkler Irrigation,15026.5477,15440.03019
jaipur,Wheat,2011,Rabi       ,10.90909356,8.536604263,0.822351343,Drip Irrigation,7021.777144,6754.597332
jaipur,Wheat,2012,Rabi       ,10.92597606,8.58856452,0.84019429,Canal Irrigation,16092.81368,15806.90143
jaipur,Wheat,2013,Rabi       ,10.93955488,8.550361493,0.820157608,Canal Irrigation,7227.499238,6791.917731
jaipur,Wheat,2014,Rabi       ,10.96152931,8.58109041,0.82735681,Sprinkler Irrigation,15026.5477,15440.03019
jaipur,Wheat,2015,Rabi       ,10.92185454,8.553932449,0.82594256,Drip Irrigation,7021.777144,6754.597332
jaipur,Wheat,2016,Rabi       ,10.95931334,8.644919412,0.855007248,Canal Irrigation,16092.81368,15806.90143
jaipur,Wheat,2017,Rabi       ,10.86750314,8.590987226,0.856177507,Canal Irrigation,7227.499238,6791.917731
jaipur,Wheat,2018,Rabi       ,10.85922441,8.608483541,0.865213887,Sprinkler Irrigation,15026.5477,15440.03019
jaipur,Wheat,2019,Rabi       ,10.8888617,8.637323507,0.869525961,Drip Irrigation,7021.777144,6754.597332
jodhpur,Wheat,1997,Rabi       ,9.685710934,7.447603476,0.668529204,Sprinkler Irrigation,9738.809833,10557.48828
jodhpur,Wheat,1998,Rabi       ,9.712660537,7.596605277,0.733279713,Sprinkler Irrigation,13591.31945,14448.12689
jodhpur,Wheat,1999,Rabi       ,9.893255388,7.410013155,0.583275867,Drip Irrigation,8811.686999,8512.323275
jodhpur,Wheat,2000,Rabi       ,9.937130092,7.741524056,0.734463405,Sprinkler Irrigation,8860.161716,9434.989877
jodhpur,Wheat,2001,Rabi       ,9.768826425,7.755878493,0.790420722,Sprinkler Irrigation,9738.809833,10557.48828
jodhpur,Wheat,2002,Rabi       ,9.815909664,7.61309428,0.709391512,Sprinkler Irrigation,13591.31945,14448.12689
jodhpur,Wheat,2003,Rabi       ,9.731886761,7.694026754,0.772918258,Drip Irrigation,8811.686999,8512.323275
jodhpur,Wheat,2004,Rabi       ,9.673437291,7.585623205,0.739129825,Sprinkler Irrigation,8860.161716,9434.989877
jodhpur,Wheat,2005,Rabi       ,9.708518725,7.579876558,0.726029203,Sprinkler Irrigation,9738.809833,10557.48828
jodhpur,Wheat,2006,Rabi       ,9.752860076,7.587251624,0.715947569,Sprinkler Irrigation,13591.31945,14448.12689
jodhpur,Wheat,2007,Rabi       ,9.840357365,7.653626673,0.721049408,Drip Irrigation,8811.686999,8512.323275
jodhpur,Wheat,2008,Rabi       ,9.833741289,7.623509574,0.709391512,Sprinkler Irrigation,8860.161716,9434.989877
jodhpur,Wheat,2009,Rabi       ,10.04437937,7.883898941,0.769994121,Sprinkler Irrigation,9738.809833,10557.48828
jodhpur,Wheat,2010,Rabi       ,10.13730009,7.945212734,0.770973976,Sprinkler Irrigation,13591.31945,14448.12689
jodhpur,Wheat,2011,Rabi       ,9.995136349,7.897922185,0.790420722,Drip Irrigation,8811.686999,8512.323275
jodhpur,Wheat,2012,Rabi       ,10.161142,7.885335622,0.7356402,Sprinkler Irrigation,8860.161716,9434.989877
jodhpur,Wheat,2013,Rabi       ,10.25210151,7.957227629,0.743689773,Sprinkler Irrigation,9738.809833,10557.48828
jodhpur,Wheat,2014,Rabi       ,10.25087747,7.875825627,0.703997634,Sprinkler Irrigation,13591.31945,14448.12689
jodhpur,Wheat,2015,Rabi       ,10.26862403,7.897410953,0.709391512,Drip Irrigation,8811.686999,8512.323275
jodhpur,Wheat,2016,Rabi       ,10.36906395,8.047099527,0.751424506,Sprinkler Irrigation,8860.161716,9434.989877
jodhpur,Wheat,2017,Rabi       ,10.22922523,7.95201462,0.747042093,Sprinkler Irrigation,9738.809833,10557.48828
jodhpur,Wheat,2018,Rabi       ,10.19791026,7.947642379,0.754647666,Sprinkler Irrigation,13591.31945,14448.12689
jodhpur,Wheat,2019,Rabi       ,10.33691747,8.109099441,0.789540977,Drip Irrigation,8811.686999,8512.323275
kota,Wheat,1997,Rabi       ,10.53172781,8.234020528,0.791296098,Tube Well,8293.472954,8133.959009
kota,Wheat,1998,Rabi       ,10.75373558,8.334576546,0.773882767,Sprinkler Irrigation,10667.1362,10413.16459
kota,Wheat,1999,Rabi       ,10.6051981,8.345235654,0.820157608,Drip Irrigation,12586.05566,13246.68059
kota,Wheat,2000,Rabi       ,10.54637117,8.199415292,0.770973976,Tube Well,8467.265465,8078.360541
kota,Wheat,2001,Rabi       ,10.38203392,8.167731056,0.803110644,Sprinkler Irrigation,6592.136115,5623.906608
kota,Wheat,2002,Rabi       ,9.997796139,7.918636506,0.79898325,Drip Irrigation,13059.56185,13348.35663
kota,Wheat,2003,Rabi       ,10.23801709,8.07741178,0.803110644,Tube Well,8293.472954,8133.959009
kota,Wheat,2004,Rabi       ,10.21409337,8.150985462,0.840841406,Sprinkler Irrigation,10667.1362,10413.16459
kota,Wheat,2005,Rabi       ,10.21214483,8.125050516,0.830148135,Drip Irrigation,12586.05566,13246.68059
kota,Wheat,2006,Rabi       ,10.40735209,8.306925082,0.855593548,Tube Well,8467.265465,8078.360541
kota,Wheat,2007,Rabi       ,10.66000612,8.461165558,0.855007248,Sprinkler Irrigation,6592.136115,5623.906608
kota,Wheat,2008,Rabi       ,10.45819009,8.347355567,0.859632905,Drip Irrigation,13059.56185,13348.35663
kota,Wheat,2009,Rabi       ,10.50911127,8.3553127,0.850230819,Tube Well,8293.472954,8133.959009
kota,Wheat,2010,Rabi       ,10.69904537,8.477355133,0.852040126,Sprinkler Irrigation,10667.1362,10413.16459
kota,Wheat,2011,Rabi       ,10.67316196,8.543684856,0.884594073,Drip Irrigation,12586.05566,13246.68059
kota,Wheat,2012,Rabi       ,10.78692727,8.618914578,0.886949485,Tube Well,8467.265465,8078.360541
kota,Wheat,2013,Rabi       ,10.85009685,8.630499442,0.876260623,Sprinkler Irrigation,6592.136115,5623.906608
kota,Wheat,2014,Rabi       ,10.83625371,8.275580777,0.721049408,Drip Irrigation,13059.56185,13348.35663
kota,Wheat,2015,Rabi       ,10.73333131,8.544899382,0.870583593,Tube Well,8293.472954,8133.959009
kota,Wheat,2016,Rabi       ,10.87165598,8.690965913,0.894655195,Sprinkler Irrigation,10667.1362,10413.16459
kota,Wheat,2017,Rabi       ,10.73618756,8.580671226,0.88411793,Drip Irrigation,12586.05566,13246.68059
kota,Wheat,2018,Rabi       ,10.87486896,8.725972162,0.906812834,Tube Well,8467.265465,8078.360541
kota,Wheat,2019,Rabi       ,11.00853066,8.769111671,0.892435902,Sprinkler Irrigation,6592.136115,5623.906608
nagaur,Wheat,1997,Rabi       ,10.4161018,7.735036813,0.578747641,Tube Well,7085.039933,7133.806636
nagaur,Wheat,1998,Rabi       ,10.33351697,7.667284462,0.571811819,Canal Irrigation,12097.0136,11350.65627
nagaur,Wheat,1999,Rabi       ,10.48106853,7.409785704,0.395563813,Sprinkler Irrigation,12379.83859,13308.36619
nagaur,Wheat,2000,Rabi       ,10.50831334,8.057657086,0.714652498,Canal Irrigation,8855.178853,8711.475234
nagaur,Wheat,2001,Rabi       ,10.27226253,8.043079219,0.777690874,Tube Well,10243.22079,10833.55014
nagaur,Wheat,2002,Rabi       ,10.44642149,8.07216797,0.740279646,Tube Well,7085.039933,7133.806636
nagaur,Wheat,2003,Rabi       ,10.33393572,8.10559957,0.788656829,Canal Irrigation,12097.0136,11350.65627
nagaur,Wheat,2004,Rabi       ,10.2737962,7.9172329,0.717234722,Sprinkler Irrigation,12379.83859,13308.36619
nagaur,Wheat,2005,Rabi       ,10.29393271,7.994173694,0.748146946,Canal Irrigation,8855.178853,8711.475234
nagaur,Wheat,2006,Rabi       ,10.35202268,7.999621769,0.733279713,Tube Well,10243.22079,10833.55014
nagaur,Wheat,2007,Rabi       ,10.38653939,7.987113551,0.717234722,Tube Well,7085.039933,7133.806636
nagaur,Wheat,2008,Rabi       ,10.24232172,8.024992422,0.777690874,Canal Irrigation,12097.0136,11350.65627
nagaur,Wheat,2009,Rabi       ,10.36062524,8.085106714,0.771948675,Sprinkler Irrigation,12379.83859,13308.36619
nagaur,Wheat,2010,Rabi       ,10.3627812,8.08731751,0.771948675,Canal Irrigation,8855.178853,8711.475234
nagaur,Wheat,2011,Rabi       ,10.10104291,7.921454733,0.770973976,Tube Well,10243.22079,10833.55014
nagaur,Wheat,2012,Rabi       ,10.43000957,8.132222637,0.772918258,Tube Well,7085.039933,7133.806636
nagaur,Wheat,2013,Rabi       ,10.34271483,8.072418492,0.770973976,Canal Irrigation,12097.0136,11350.65627
nagaur,Wheat,2014,Rabi       ,10.29773456,7.987789493,0.743689773,Sprinkler Irrigation,12379.83859,13308.36619
nagaur,Wheat,2015,Rabi       ,10.15141355,7.983591606,0.785075522,Canal Irrigation,8855.178853,8711.475234
nagaur,Wheat,2016,Rabi       ,10.21470707,7.999746744,0.773882767,Tube Well,10243.22079,10833.55014
nagaur,Wheat,2017,Rabi       ,10.05288013,7.92148828,0.785075522,Tube Well,7085.039933,7133.806636
nagaur,Wheat,2018,Rabi       ,10.0156524,7.933826729,0.800646152,Canal Irrigation,12097.0136,11350.65627
nagaur,Wheat,2019,Rabi       ,10.25382211,8.07668091,0.798145739,Sprinkler Irrigation,12379.83859,13308.36619
udaipur,Wheat,1997,Rabi       ,10.19156027,7.965989092,0.765016,Tube Well,11013.95655,11083.62529
udaipur,Wheat,1998,Rabi       ,10.05083447,7.844408639,0.749245597,Sprinkler Irrigation,7730.72988,6740.789558
udaipur,Wheat,1999,Rabi       ,9.615016409,7.561619887,0.745930983,Drip Irrigation,10324.88693,10007.6101
udaipur,Wheat,2000,Rabi       ,9.091448607,7.207271955,0.734463405,Canal Irrigation,10898.39034,11259.66916
udaipur,Wheat,2001,Rabi       ,9.779772772,7.718116083,0.769994121,Tube Well,11013.95655,11083.62529
udaipur,Wheat,2002,Rabi       ,9.063664762,7.217784719,0.748146946,Sprinkler Irrigation,7730.72988,6740.789558
udaipur,Wheat,2003,Rabi       ,9.658403317,7.629792766,0.764004303,Drip Irrigation,10324.88693,10007.6101
udaipur,Wheat,2004,Rabi       ,9.967450339,7.984120274,0.834917111,Canal Irrigation,10898.39034,11259.66916
udaipur,Wheat,2005,Rabi       ,10.25348575,7.94350803,0.736810161,Tube Well,11013.95655,11083.62529
udaipur,Wheat,2006,Rabi       ,10.48024321,8.144130607,0.764004303,Sprinkler Irrigation,7730.72988,6740.789558
udaipur,Wheat,2007,Rabi       ,10.38441218,8.058764199,0.752504868,Drip Irrigation,10324.88693,10007.6101
udaipur,Wheat,2008,Rabi       ,9.825765885,7.655380641,0.727255608,Canal Irrigation,10898.39034,11259.66916
udaipur,Wheat,2009,Rabi       ,9.616800716,7.580213389,0.753579238,Tube Well,11013.95655,11083.62529
udaipur,Wheat,2010,Rabi       ,10.07539806,7.880525764,0.758862968,Sprinkler Irrigation,7730.72988,6740.789558
udaipur,Wheat,2011,Rabi       ,10.30140151,8.104575794,0.797304145,Drip Irrigation,10324.88693,10007.6101
udaipur,Wheat,2012,Rabi       ,10.30994602,8.040746605,0.766022281,Canal Irrigation,10898.39034,11259.66916
udaipur,Wheat,2013,Rabi       ,10.28679163,8.1028055,0.800646152,Tube Well,11013.95655,11083.62529
udaipur,Wheat,2014,Rabi       ,10.35715526,8.08277729,0.771948675,Sprinkler Irrigation,7730.72988,6740.789558
udaipur,Wheat,2015,Rabi       ,10.33454649,8.128483179,0.79898325,Drip Irrigation,10324.88693,10007.6101
udaipur,Wheat,2016,Rabi       ,10.39544633,8.219968594,0.822351343,Canal Irrigation,10898.39034,11259.66916
udaipur,Wheat,2017,Rabi       ,10.40096648,8.173875425,0.800646152,Tube Well,11013.95655,11083.62529
udaipur,Wheat,2018,Rabi       ,10.33421854,8.145477058,0.806342116,Sprinkler Irrigation,7730.72988,6740.789558
udaipur,Wheat,2019,Rabi       ,10.42424288,8.243475499,0.825230713,Drip Irrigation,10324.88693,10007.6101
,,,,,,,,,
